date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:19:53	56400/56400	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:27%20GMT	https://colorlib.com//polygon/adminty/default/widget-chart.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/widget-chart.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:53	56297/56297	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:49%20GMT	https://colorlib.com//polygon/adminty/default/alert.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/alert.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:54	52873/52873	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:56%20GMT	https://colorlib.com//polygon/adminty/default/breadcrumb.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/breadcrumb.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:54	103080/103080	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:59%20GMT	https://colorlib.com//polygon/adminty/default/button.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/button.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:54	55591/55591	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:56%20GMT	https://colorlib.com//polygon/adminty/default/box-shadow.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/box-shadow.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:55	56533/56533	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:33:49%20GMT	https://colorlib.com//polygon/adminty/default/accordion.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/accordion.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:55	67755/67755	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:35%20GMT	https://colorlib.com//polygon/adminty/default/generic-class.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/generic-class.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:56	65757/65757	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:21%20GMT	https://colorlib.com//polygon/adminty/default/tabs.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/tabs.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:56	58289/58289	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:04%20GMT	https://colorlib.com//polygon/adminty/default/color.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/color.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:57	58427/58427	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:34:59%20GMT	https://colorlib.com//polygon/adminty/default/label-badge.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/label-badge.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:58	54337/54337	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:12%20GMT	https://colorlib.com//polygon/adminty/default/progress-bar.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/progress-bar.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:58	52799/52799	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:10%20GMT	https://colorlib.com//polygon/adminty/default/preloader.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/preloader.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:59	61625/61625	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:00%20GMT	https://colorlib.com//polygon/adminty/default/list.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/list.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:59	59927/59927	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:25%20GMT	https://colorlib.com//polygon/adminty/default/tooltip.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/tooltip.html	(from https://colorlib.com//polygon/adminty/default/index.html)
08:19:59	55958/55958	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2014:35:26%20GMT	https://colorlib.com//polygon/adminty/default/typography.html	C:/My%20Web%20Sites/adminty2/colorlib.com/polygon/adminty/default/typography.html	(from https://colorlib.com//polygon/adminty/default/index.html)
